#{"t_start": 1755535446.3198059, "env_id": "None"}
r,l,t
0.460988,5,279.757754
-1.749016,5,279.945477
-0.879243,5,280.161083
-2.710842,5,280.406828
0.982337,5,280.608012
1.305487,5,280.833359
0.765775,5,281.125295
-0.970263,5,281.338856
2.447053,5,281.687409
0.117198,5,281.863435
-5.094249,5,282.031434
1.738504,5,282.215417
2.480024,5,282.388123
1.093448,5,282.680866
-0.191655,5,282.83554
1.073217,5,283.177434
-0.641685,5,283.521436
0.986004,5,283.843802
-0.794468,5,284.286468
1.185501,5,284.612294
0.603653,5,284.89579
1.57732,5,285.237188
-6.381632,5,285.383254
1.319061,5,285.542389
-1.517265,5,285.78721
-0.116348,5,286.007246
-1.834231,5,286.374458
-0.202913,5,286.580753
-2.228566,5,286.733664
3.250493,5,286.891292
-2.253189,5,287.136093
2.997003,5,287.457035
0.321157,5,287.692692
1.822362,5,287.780912
1.553312,5,288.019974
-0.085733,5,288.344094
0.644403,5,288.630881
-0.648249,5,288.85893
2.954172,5,289.0936
2.071022,5,289.264754
1.501891,5,289.548146
2.768827,5,289.85357
-5.732419,5,290.166733
0.021611,5,290.444675
0.6719,5,290.623655
1.485068,5,290.807637
-0.592298,5,291.068379
0.764064,5,291.331622
0.908692,5,291.571399
-0.361293,5,291.758823
4.406298,5,292.264801
-0.188883,5,292.866929
3.565568,5,293.06378
-0.055459,5,293.915101
-2.757297,5,294.339883
0.406326,5,294.588764
-4.852289,5,294.861287
1.162747,5,295.134811
2.430041,5,295.309087
0.384475,5,295.543743
3.176892,5,295.891881
-0.831819,5,296.21046
-2.463194,5,296.500493
1.917271,5,296.79605
1.715938,5,296.989798
0.090963,5,297.364746
0.598086,5,297.620572
0.120385,5,297.847125
-1.293726,5,298.063597
0.572497,5,298.183457
1.49413,5,298.449598
-4.204792,5,298.726995
-2.649941,5,298.966005
-0.27903,5,299.117455
1.404929,5,299.557234
2.330898,5,299.813827
1.332401,5,300.037608
2.280641,5,300.347561
2.540596,5,300.6948
-0.089844,5,301.01742
1.597081,5,301.220164
1.225372,5,301.532289
-4.526291,5,301.76758
1.649282,5,301.932449
-1.010009,5,302.121986
-5.387924,5,302.37448
3.526059,5,302.599815
1.396118,5,302.831673
3.247288,5,303.039174
-3.639387,5,303.54618
-0.009727,5,303.862567
1.166535,5,304.237937
-0.440703,5,304.374145
0.772428,5,304.56937
-3.515326,5,304.833987
3.426915,5,305.068155
2.315317,5,305.326971
2.185168,5,305.625199
0.264551,5,305.906747
0.999266,5,306.151827
0.0233,5,306.37252
-0.372298,5,306.680607
-7.016354,5,306.957867
1.587772,5,307.237635
-0.416178,5,307.51372
4.15665,5,307.725693
2.639906,5,307.976971
0.111138,5,308.217455
-0.745903,5,308.476269
4.759669,5,308.752202
0.570899,5,309.029639
-1.055381,5,309.262253
-0.171182,5,309.526474
4.35532,5,309.855778
-0.085202,5,310.084212
3.992143,5,310.294846
-1.332142,5,310.541958
-0.169903,5,310.805621
2.622739,5,311.071539
-0.769726,5,311.331101
3.937642,5,311.645823
-3.783151,5,312.022921
2.457216,5,312.508912
0.408583,5,312.757579
1.761092,5,313.062036
0.224107,5,313.28013
3.793136,5,313.529515
0.515102,5,313.795939
4.504524,5,314.10095
1.002391,5,314.341012
-1.610995,5,314.584549
4.670575,5,314.938208
1.738095,5,315.142513
-2.486738,5,315.384362
-1.361,5,315.55527
1.854422,5,315.760463
-2.9633,5,316.019164
-3.893824,5,316.206881
2.219864,5,316.383389
1.630276,5,316.821898
0.744389,5,316.940911
1.148443,5,317.206791
2.348224,5,317.454222
-1.821941,5,317.645235
-0.707852,5,317.880356
