#{"t_start": 1754422429.876378, "env_id": "None"}
r,l,t
4.064963,5,1028.383176
0.48094,5,1028.86588
1.368979,5,1029.036025
0.34411,5,1029.426034
-0.935961,5,1072.599937
2.854956,5,1072.744591
1.053845,5,1073.350975
0.432244,5,1073.772669
1.810344,5,1073.989932
-0.906271,5,1074.384774
0.257173,5,1074.639648
1.696815,5,1074.834253
1.347656,5,1075.079483
4.257641,5,1075.276199
-0.314557,5,1075.582552
2.034666,5,1075.853156
-0.421709,5,1076.058615
2.113237,5,1076.273102
1.600034,5,1076.655103
1.350163,5,1076.851452
1.228278,5,1077.284025
0.482927,5,1077.452967
3.439497,5,1077.726095
1.068319,5,1077.831982
1.681947,5,1078.023469
0.080293,5,1078.441893
1.937918,5,1078.743002
-4.341711,5,1079.21709
2.469733,5,1079.406566
0.386203,5,1079.724538
2.227037,5,1079.927013
-0.349242,5,1080.251651
2.706912,5,1080.842702
1.238081,5,1081.361416
1.281984,5,1081.579001
0.730771,5,1081.801639
0.381396,5,1082.099899
1.374172,5,1082.453313
0.445021,5,1082.684689
0.907283,5,1082.908201
1.522842,5,1083.161166
0.777721,5,1083.346627
2.786515,5,1083.605192
-1.70019,5,1083.841843
-2.349386,5,1084.026408
2.754058,5,1084.134037
1.907238,5,1084.32241
0.810563,5,1084.491273
2.271744,5,1084.870566
0.044356,5,1085.255662
1.099232,5,1085.487507
-0.762825,5,1085.649871
-0.856085,5,1086.032534
1.281979,5,1086.334081
3.628026,5,1086.673227
-1.859874,5,1086.81833
0.323881,5,1087.391922
-0.889775,5,1087.666185
-0.097018,5,1087.859988
-0.382236,5,1087.992683
-0.206013,5,1088.242717
-3.748701,5,1088.573313
2.388476,5,1089.077823
0.720219,5,1089.440512
-0.590647,5,1089.642031
-0.216393,5,1089.798168
0.797633,5,1089.939348
-4.698715,5,1090.409423
1.029329,5,1090.69579
1.504713,5,1091.045283
-4.940429,5,1091.342134
0.973071,5,1091.630008
0.046297,5,1092.082996
0.253177,5,1092.225939
2.889061,5,1092.516001
2.653645,5,1092.806017
-0.259336,5,1093.074969
1.490977,5,1093.390235
2.452751,5,1093.464872
-3.07258,5,1093.844463
-1.82125,5,1094.22889
1.518039,5,1094.426477
1.684234,5,1094.764294
2.200841,5,1094.985783
1.633934,5,1095.374083
1.29269,5,1095.563472
