#{"t_start": 1753560645.084397, "env_id": "None"}
r,l,t
-0.08286,2,183.142263
-0.144676,2,183.375154
0.0056,2,183.500013
0.027072,2,183.623985
0.258103,2,183.77583
0.002642,2,183.900751
0.282147,2,184.048864
-0.166151,2,184.228811
0.059446,2,184.399766
0.025126,2,184.641566
0.140669,2,184.77606
0.036378,2,184.910467
0.347161,2,185.062734
-0.192643,2,185.188248
0.14306,2,185.313126
-0.304814,2,185.467127
0.05464,2,185.590313
-0.031855,2,185.81185
-0.172324,2,185.937582
0.059334,2,186.064157
-0.055977,2,186.216544
0.146479,2,186.343227
0.026375,2,186.497659
-0.028379,2,186.619942
0.007666,2,186.77479
-0.112706,2,186.974661
-0.370179,2,187.125889
-0.020736,2,187.258199
0.403413,2,187.380268
-0.112248,2,187.537338
0.001469,2,187.664506
0.114119,2,187.828143
-0.002226,2,187.951341
0.051631,2,188.151815
0.055354,2,188.312521
-0.078768,2,188.443196
0.001107,2,188.594271
0.307106,2,188.717722
0.176609,2,188.906027
-0.051518,2,189.063159
-0.042686,2,189.188516
-0.086707,2,189.386619
0.17258,2,189.546671
-0.174178,2,189.669496
0.117266,2,189.802058
0.094665,2,189.95808
0.168043,2,190.083573
-0.087383,2,190.240911
0.064699,2,190.451143
-0.056626,2,190.581174
0.115393,2,190.737353
0.224132,2,190.851504
0.318281,2,191.007721
0.000777,2,191.136394
-1.070776,2,191.288149
