#{"t_start": 1753634651.438863, "env_id": "None"}
r,l,t
-2.947009,3,103.783889
1.618064,3,103.963706
-2.158116,3,104.146008
-0.886538,3,104.282428
2.415586,3,104.493681
1.50583,3,104.881533
1.982672,3,104.998735
-3.719858,3,105.174557
1.254672,3,105.251625
2.450005,3,105.424372
2.184331,3,105.810521
-2.112301,3,105.940858
-0.745569,3,106.036917
-0.7112,3,106.229227
-1.809738,3,106.48275
-0.581691,3,106.762227
0.558274,3,106.952563
-0.778783,3,107.215608
0.358465,3,107.265324
2.072994,3,107.401332
-3.710134,3,107.653134
-1.165599,3,108.037403
-5.539732,3,108.217576
1.865478,3,108.437199
0.77243,3,108.633337
0.636904,3,108.884249
1.831206,3,108.941965
-2.489433,3,109.062361
-1.284595,3,109.265853
-2.918821,3,109.451564
-3.09603,3,109.668731
-2.491302,3,109.761977
-0.5233,3,110.043787
-0.258591,3,110.210561
0.998562,3,110.369147
1.114957,3,110.491623
-0.435749,3,110.613157
-0.254778,3,110.925397
1.319963,3,111.025549
-0.557342,3,111.219351
0.730995,3,111.34664
0.591615,3,111.47656
1.974661,3,111.688595
0.31003,3,111.943297
0.922039,3,112.108964
-1.92838,3,112.345081
-3.714069,3,112.531097
1.677047,3,112.824469
0.491688,3,112.911193
0.029212,3,113.02357
1.280598,3,113.093846
-0.683248,3,113.285095
-1.54486,3,113.384787
2.299731,3,113.462739
1.76233,3,113.580222
0.93669,3,113.664416
1.021899,3,113.696107
0.40312,3,113.798298
-0.232568,3,114.105588
-1.853561,3,114.182254
1.468293,3,114.247718
-0.709929,3,114.503892
1.72889,3,114.806564
0.227061,3,114.954693
0.910014,3,115.148593
-0.134595,3,115.536587
-2.341627,3,115.863737
0.333067,3,116.007683
0.489076,3,116.066125
2.160474,3,116.285138
-4.237006,3,116.431316
-0.156175,3,116.525788
-0.133064,3,116.600615
-1.368775,3,116.753129
-0.076397,3,116.958155
-0.982999,3,117.131515
-2.270316,3,117.355589
-1.177041,3,117.501042
2.688206,3,117.824117
-1.049838,3,117.959109
-1.138378,3,118.087517
-0.872896,3,118.168331
-0.380884,3,118.31899
0.505033,3,118.377905
-1.014681,3,118.528869
-1.906144,3,118.716927
0.026089,3,118.946572
2.049685,3,119.018392
-0.140695,3,119.197344
-1.429539,3,119.396072
0.198645,3,119.487326
1.531872,3,119.611398
-1.653163,3,119.701437
2.666349,3,119.791637
2.100624,3,131.247568
-0.714188,3,131.353275
0.410096,3,131.466532
-3.987032,3,131.537788
2.738196,3,131.644056
-1.168768,3,131.746344
-0.588091,3,132.103492
-1.751681,3,132.244968
2.001621,3,132.452922
1.158849,3,132.649436
-4.299489,3,132.940987
0.162761,3,133.010512
0.14224,3,133.169509
1.291508,3,133.270195
-3.131277,3,133.488751
1.689594,3,133.604714
-1.482905,3,133.807439
0.058505,3,134.07394
3.201914,3,134.197963
-0.779729,3,134.230391
-0.332252,3,134.408533
0.206524,3,134.479181
-2.242341,3,134.618053
1.439393,3,134.91698
-1.583975,3,135.178722
-1.49379,3,135.426546
0.464941,3,135.503695
0.390074,3,135.571964
0.727146,3,135.630836
1.088881,3,135.899178
-0.136552,3,136.058093
2.136784,3,136.261616
0.318875,3,136.484155
2.330835,3,136.598766
1.875456,3,136.752743
0.460056,3,136.838345
1.25472,3,136.909065
-0.217968,3,137.090748
-1.006294,3,137.301953
0.819602,3,137.428968
0.57746,3,137.801912
-1.281529,3,138.141229
0.632014,3,138.517195
0.95706,3,138.559823
1.936543,3,138.686761
1.139415,3,138.826905
1.879838,3,138.934606
2.617479,3,139.245088
-2.105925,3,139.344174
0.398699,3,139.467937
1.827747,3,139.532484
1.834701,3,139.597844
-0.508172,3,139.840793
1.694671,3,140.151452
-1.228956,3,140.221706
-2.784902,3,140.40098
1.676855,3,140.497203
0.251211,3,140.664459
-1.362247,3,140.799889
1.817935,3,140.862357
1.415948,3,140.948636
2.082828,3,141.226627
-0.017143,3,141.561209
3.162783,3,141.717304
0.121576,3,141.798257
1.132823,3,141.93025
-1.730285,3,142.446733
0.882599,3,142.564225
-0.770598,3,142.686753
2.331702,3,142.809752
0.748042,3,142.945833
-1.232436,3,143.258053
2.861517,3,143.413353
0.89338,3,143.494557
-3.673001,3,143.596211
2.668626,3,143.669698
2.431578,3,143.734311
0.740409,3,143.908333
-0.611149,3,144.040697
2.206091,3,145.094744
-1.126815,3,145.189459
1.892841,3,145.349076
-2.261907,3,145.496399
2.732825,3,145.72756
1.032296,3,146.163227
1.721141,3,146.333259
2.389719,3,146.5122
2.14799,3,146.641691
1.398028,3,146.961062
1.015201,3,147.225284
0.970063,3,147.357183
-0.607332,3,147.582559
2.17873,3,147.750706
-3.93353,3,147.941581
0.57555,3,148.246833
0.919853,3,148.492871
-1.47924,3,148.620959
-2.44984,3,148.964958
0.972369,3,149.251532
0.207014,3,149.43321
1.525112,3,149.685091
-1.600151,3,149.838252
-3.674962,3,150.032821
-0.77465,3,150.164811
0.794872,3,150.517883
0.469459,3,150.818979
0.711568,3,150.931473
-2.198181,3,151.341638
0.142548,3,151.529035
0.965916,3,151.775898
0.33082,3,151.843006
1.976859,3,151.930823
2.194989,3,151.987638
0.433267,3,152.11692
2.198599,3,152.246948
1.244384,3,152.280896
-0.383828,3,152.424386
1.769064,3,152.496884
0.194319,3,152.768872
0.38188,3,152.854452
-0.120752,3,152.999295
-0.764417,3,153.034603
1.460452,3,153.181987
-0.636309,3,153.387073
-1.578293,3,153.487575
0.713227,3,153.721853
2.269268,3,154.020646
-0.538973,3,154.342207
-2.96365,3,154.652463
2.144341,3,154.763301
1.842145,3,154.841638
1.956468,3,154.933918
0.168677,3,155.099097
1.117614,3,155.337891
-3.611229,3,155.444771
-1.030814,3,155.523733
1.136072,3,155.662884
0.885533,3,155.828367
0.653745,3,156.027969
-0.530552,3,156.317918
-0.844797,3,156.529212
0.164294,3,156.915402
1.909898,3,157.148618
0.097821,3,157.305478
0.625303,3,157.526696
0.666322,3,157.677599
-1.583498,3,157.816145
-2.705268,3,157.935857
-0.474359,3,158.044206
3.012365,3,158.117499
-4.209238,3,158.243174
2.244969,3,158.397353
1.682756,3,158.490729
0.568452,3,158.649967
0.975664,3,158.831039
-4.477938,3,158.917653
-0.031713,3,159.207898
-0.602946,3,159.561696
0.748513,3,159.72019
0.657053,3,159.940351
2.162844,3,160.209354
-1.670759,3,160.314018
0.594999,3,160.658505
0.985508,3,160.81944
0.390682,3,161.012528
0.341242,3,161.059744
1.879399,3,161.149946
1.206839,3,161.249453
2.086093,3,161.411726
1.509683,3,161.46915
1.471421,3,161.693749
-2.246636,3,162.030795
-2.124074,3,162.217966
1.194696,3,162.347271
-1.853335,3,162.518411
2.058632,3,162.548575
1.392259,3,162.661896
-1.924561,3,162.820392
1.544323,3,163.212133
0.973328,3,163.495667
-3.694819,3,163.753795
1.826596,3,163.849857
2.02526,3,163.936384
-1.456945,3,164.098851
-1.823659,3,164.248862
-1.749957,3,164.463918
-0.557482,3,164.557242
-0.928276,3,164.853055
0.617136,3,165.069792
0.71851,3,165.25289
0.694863,3,165.33976
-1.739092,3,165.393389
2.553634,3,165.52005
-2.193783,3,165.660608
1.573732,3,165.875939
-0.277664,3,166.06584
-0.962419,3,166.162513
-1.364532,3,166.378657
-5.065923,3,166.670964
0.482335,3,166.954472
-1.311633,3,166.991024
-2.77889,3,167.02939
1.237393,3,167.299736
-2.568257,3,167.551119
2.88552,3,167.718639
0.539172,3,168.003891
-1.975974,3,168.14095
-0.980701,3,168.419247
-1.828654,3,168.596661
-0.747182,3,168.742491
0.7197,3,168.855266
-2.972347,3,168.979463
0.998082,3,169.082414
-3.16896,3,169.255948
0.797762,3,169.312649
-0.287914,3,169.450759
2.11439,3,169.630014
-2.015173,3,169.932869
-2.126103,3,170.16153
-0.365618,3,170.210354
0.581064,3,170.347276
-1.340806,3,170.419454
-1.400926,3,170.615596
1.256301,3,170.714777
-5.04791,3,170.926346
1.278778,3,171.079645
-0.335381,3,171.219122
-3.536356,3,171.327639
1.275721,3,171.664699
0.291445,3,171.776192
-1.682534,3,171.928596
1.517912,3,172.03029
2.36839,3,172.109721
1.746173,3,172.236292
-1.741933,3,172.426635
-2.513145,3,172.602664
1.990275,3,172.767963
0.314009,3,173.028908
-0.071665,3,173.211564
-4.833511,3,173.449885
1.504033,3,173.597103
-0.094526,3,173.716211
1.134742,3,173.923854
-0.322649,3,174.12015
-3.120208,3,174.314334
-2.253457,3,174.501833
1.248708,3,174.641745
-1.727932,3,174.742043
2.104173,3,174.863225
0.546655,3,175.007748
2.135322,3,175.070884
2.482838,3,175.316301
2.447477,3,175.601218
0.057716,3,175.710849
-2.576593,3,175.770846
-0.268187,3,176.000525
1.406623,3,176.178183
2.143514,3,176.362825
1.207159,3,176.590429
0.188983,3,176.682991
1.740865,3,176.760637
1.565133,3,176.848688
1.21745,3,177.000543
-0.065377,3,177.170494
1.558112,3,177.266181
-1.983251,3,177.427549
-0.011439,3,177.532694
-0.843946,3,177.819849
-0.627385,3,177.887123
0.601524,3,178.012423
2.021261,3,178.134436
-0.288172,3,178.415716
1.137703,3,178.493999
0.607932,3,178.695178
2.181983,3,178.78035
1.636512,3,178.959568
1.742295,3,179.068144
0.164661,3,179.297707
1.762877,3,179.448829
-0.387682,3,179.678629
0.322722,3,179.735417
2.126997,3,179.87061
-0.009854,3,179.980252
0.903585,3,180.139589
-0.868114,3,180.1695
2.835282,3,180.329564
1.978626,3,180.458126
1.272644,3,180.602824
-0.309558,3,180.715819
0.627112,3,180.806529
-0.986427,3,180.936896
1.455495,3,181.034317
-1.675477,3,181.279057
1.254704,3,181.526915
1.880996,3,181.720836
2.408184,3,181.895216
1.023454,3,181.979809
0.974016,3,182.065688
2.907084,3,182.26781
1.130974,3,182.425607
-0.103074,3,182.677268
2.795026,3,182.810048
-0.665297,3,182.974426
0.069154,3,183.050081
-1.210002,3,183.261465
-0.3307,3,183.298084
-0.919036,3,183.466999
1.980397,3,183.595271
-0.318502,3,183.679365
-2.576033,3,183.9969
-1.224149,3,184.110111
-0.558376,3,184.27658
-4.717584,3,184.453703
1.847162,3,184.535477
0.470741,3,184.607736
-1.286787,3,184.710242
1.992689,3,184.853916
-1.612446,3,185.141341
-1.818922,3,185.228165
2.341532,3,185.43173
-1.444367,3,185.52732
2.428754,3,185.762282
1.575103,3,185.851321
-1.393888,3,185.997735
0.403561,3,186.087743
1.787609,3,186.139036
-1.38228,3,186.269648
-0.520084,3,186.406752
0.712956,3,186.516809
0.659655,3,186.654919
0.396417,3,186.779937
2.735549,3,187.001617
-1.159173,3,187.110991
0.359297,3,187.404955
-0.328371,3,187.485151
0.446788,3,187.654513
-2.308801,3,187.887735
-1.321691,3,187.923004
-4.086535,3,188.09578
0.04084,3,188.377579
0.15305,3,188.613029
0.375658,3,188.818935
-0.357466,3,188.944444
1.405672,3,189.253183
0.976885,3,189.366749
-0.302368,3,189.510621
1.767538,3,189.671831
0.080916,3,189.86991
-1.389523,3,189.974379
1.707932,3,190.203034
1.093858,3,190.374041
-1.466877,3,190.421716
-0.17769,3,190.541624
-0.423004,3,190.594487
0.856877,3,190.721778
0.359447,3,190.743067
-0.533497,3,190.97597
-1.03935,3,191.109408
-0.441637,3,191.214974
-0.767141,3,191.440193
0.594917,3,191.813304
1.823,3,191.910787
-1.28358,3,191.992318
-5.279484,3,192.127459
-0.069666,3,192.303029
-3.511297,3,192.525739
-3.413608,3,192.745143
-0.377645,3,192.903597
1.137514,3,193.149549
-1.47313,3,193.419813
-0.618911,3,193.509122
1.30752,3,193.717708
0.50535,3,193.750185
2.595701,3,193.919027
-0.860318,3,194.236623
-0.16413,3,194.502031
2.32104,3,194.600169
0.955048,3,194.982139
1.44004,3,195.087464
-0.988899,3,195.188226
-0.193408,3,195.271831
1.370894,3,195.521541
0.588276,3,195.682353
1.476414,3,195.910766
-1.799119,3,196.171314
1.783261,3,196.361727
-1.428229,3,196.427654
-4.757652,3,196.746315
1.236591,3,196.806767
1.08949,3,196.867327
1.282599,3,197.132839
1.566426,3,197.206676
2.081753,3,197.413614
1.567121,3,197.596939
-1.811641,3,197.734686
2.022496,3,197.846603
-1.333738,3,197.939796
2.480435,3,198.134409
-0.003068,3,198.257252
1.299058,3,198.379252
-0.064232,3,198.428639
0.744946,3,198.565004
-0.733822,3,198.634886
-0.429319,3,198.75827
-0.708349,3,198.873739
-5.679806,3,199.181969
2.645978,3,199.292933
1.596308,3,199.462907
1.921022,3,199.542668
0.512995,3,199.638539
1.432973,3,199.761922
1.317497,3,199.994679
1.36335,3,200.043197
1.277168,3,200.27071
-1.152228,3,200.469168
0.410691,3,200.546436
1.150083,3,200.714634
-0.802998,3,201.085989
1.036686,3,201.24709
-0.582356,3,201.536756
-4.465752,3,201.829438
-1.111802,3,202.08071
-0.316229,3,202.254792
0.260812,3,202.476327
2.013968,3,202.64593
0.662663,3,202.736851
-0.06394,3,202.843192
0.30575,3,203.041413
1.541805,3,203.171896
0.876584,3,203.297418
0.571504,3,203.328329
