#{"t_start": 1755724186.851286, "env_id": "None"}
r,l,t
0.111511,5,149.443559
1.506601,5,149.642059
2.721888,5,149.883225
0.508513,5,150.002875
2.555442,5,150.181861
1.731137,5,150.37407
-1.365889,5,150.561737
1.727762,5,150.746266
-0.316713,5,150.949498
0.680342,5,151.155042
1.676757,5,151.309299
1.797286,5,151.58919
-0.05395,5,151.780262
-0.302156,5,151.972389
0.454787,5,152.13825
-0.644897,5,152.278019
1.098407,5,152.497858
-1.435158,5,152.673542
-0.530883,5,152.872332
0.838708,5,153.086254
-0.096563,5,153.248182
0.333214,5,153.532274
-0.979337,5,153.750027
-4.103117,5,153.93164
0.428519,5,154.164423
-3.897022,5,154.355305
-2.996736,5,154.591627
-0.28644,5,154.797082
2.876301,5,154.968533
-2.42764,5,155.148117
3.422926,5,155.29945
0.411833,5,155.505341
3.921878,5,155.72314
1.693822,5,155.79489
0.987024,5,155.978918
2.071214,5,156.196506
2.296111,5,156.397409
-1.963005,5,156.553903
-0.252676,5,156.671421
-0.662425,5,156.849383
3.524173,5,157.039112
-0.8413,5,157.322778
-1.482589,5,157.521438
0.214256,5,157.715064
-1.443097,5,157.905617
4.132881,5,158.056726
-1.965644,5,158.295195
2.433473,5,158.500502
-1.176852,5,158.761494
0.910457,5,158.868912
-3.343246,5,158.954157
3.571294,5,159.185933
0.511064,5,159.308666
1.338587,5,159.512885
1.464245,5,159.679027
-1.511906,5,159.830173
1.107757,5,160.018263
-0.996762,5,160.221136
-2.439269,5,160.355031
3.643467,5,160.550586
-0.475715,5,160.736585
-2.608921,5,160.884016
1.984458,5,161.081862
0.955331,5,161.275038
-0.502455,5,161.452465
-3.047201,5,161.53902
2.745363,5,161.743352
2.203591,5,161.913737
-0.052225,5,162.040691
-1.824775,5,162.193529
2.037994,5,162.445546
-0.517043,5,162.627964
0.14312,5,162.801633
1.728906,5,162.988595
-4.227628,5,163.108064
0.133453,5,163.310756
-1.575971,5,163.547627
-1.459104,5,163.732257
1.168287,5,163.899648
-2.96012,5,164.049365
0.829138,5,164.187634
0.561425,5,164.241621
1.755733,5,164.38702
0.337405,5,164.54607
0.14077,5,164.699977
-5.065962,5,164.919368
-0.747599,5,165.133322
-0.042821,5,165.370386
0.611429,5,165.59232
-0.2966,5,165.809484
0.830173,5,165.995915
-0.014879,5,166.160602
1.174201,5,166.318619
-1.488196,5,166.478952
0.402681,5,166.662331
1.67882,5,166.867312
-0.132255,5,167.101637
0.927482,5,167.373616
-3.610682,5,167.501092
2.28032,5,167.721372
0.652645,5,167.928042
1.544695,5,168.131333
-0.474126,5,168.32856
-0.443877,5,168.511107
-0.326554,5,168.693074
0.005056,5,168.89559
-0.647299,5,169.084226
-0.012725,5,169.246429
0.717507,5,169.473832
-0.016285,5,169.598817
0.149192,5,169.80592
2.601099,5,170.043724
2.66629,5,170.225264
1.545801,5,170.430927
1.02049,5,170.638404
-3.159602,5,170.809399
0.313671,5,170.893324
-3.212426,5,171.139959
3.760871,5,171.397618
2.008095,5,171.60484
3.125346,5,171.828679
1.833553,5,172.047882
-0.006112,5,172.293844
0.55749,5,172.48648
-0.056667,5,172.655294
-0.288887,5,172.806405
0.869117,5,173.111722
-0.287153,5,173.333781
0.117811,5,173.47121
1.675523,5,173.66697
0.43396,5,173.899325
3.372765,5,174.160502
-3.739447,5,174.327147
-1.135449,5,174.433017
0.098254,5,174.651693
1.379433,5,174.897891
0.179139,5,175.113717
0.992023,5,175.40809
-2.910959,5,175.544196
3.480191,5,175.746424
2.711497,5,175.971361
1.950167,5,176.200036
-2.208349,5,176.424794
0.695575,5,176.63358
2.510755,5,176.834318
1.166953,5,177.01246
2.8858,5,177.236377
-1.080657,5,177.390005
0.297088,5,177.573969
3.33198,5,177.841596
1.937701,5,178.081743
2.081286,5,178.302953
1.274884,5,178.477301
3.075649,5,178.680842
-2.567905,5,178.853431
-0.69354,5,179.063808
-1.042987,5,179.246194
0.698447,5,179.428888
0.407354,5,179.655867
-2.260455,5,179.787429
0.741799,5,179.995087
1.692632,5,180.235734
1.644876,5,180.374741
-0.232144,5,180.635886
-1.848677,5,180.75556
0.324588,5,180.898489
0.775428,5,181.162696
-1.96682,5,181.30363
0.041084,5,181.497702
2.699819,5,181.613959
-0.450049,5,181.843221
0.785138,5,182.019712
-0.065277,5,182.152751
1.157882,5,182.374613
2.624899,5,182.559572
-1.724252,5,182.734153
1.960464,5,182.964264
-0.963273,5,183.223512
0.086121,5,183.283146
-0.069482,5,183.469955
1.156721,5,183.687747
0.510281,5,183.943317
2.441526,5,184.110974
0.171495,5,184.300003
0.683197,5,184.49402
-0.632174,5,184.620026
0.032257,5,184.783882
3.626804,5,185.031407
