#{"t_start": 1755724147.0414, "env_id": "None"}
r,l,t
1.302474,5,20370.137957
-0.102313,5,20370.471536
-4.550768,5,20370.851261
-0.5623,5,20371.253758
1.069062,5,20371.637168
0.891225,5,20372.020639
-0.456781,5,20372.372603
-2.63183,5,20372.753747
-3.159998,5,20373.099954
4.054059,5,20373.514912
1.337299,5,20373.894407
0.291635,5,20374.271418
0.340493,5,20374.662352
2.638207,5,20375.026307
1.164363,5,20375.410781
-3.662101,5,20375.827647
0.668174,5,20376.202029
-5.77117,5,20376.592382
-3.790819,5,20376.977646
0.026731,5,20377.339634
1.244078,5,20377.715435
-1.831619,5,20378.114467
1.550495,5,20378.49334
2.594862,5,20378.872857
-1.117622,5,20379.222379
2.084711,5,20379.614231
3.86335,5,20379.996246
-2.198045,5,20380.367465
-2.711395,5,20380.717984
5.037198,5,20381.051144
0.946186,5,20381.448197
-2.617326,5,20381.841832
-2.220356,5,20382.23926
-0.384941,5,20382.611484
1.350203,5,20382.96108
3.425299,5,20383.318589
1.119112,5,20383.76235
-3.863016,5,20384.136871
1.773974,5,20384.50315
1.880202,5,20384.863507
3.396911,5,20385.234032
0.099011,5,20385.605416
-9.511637,5,20385.945915
-0.085757,5,20386.296483
0.396807,5,20386.658374
-2.322335,5,20387.018535
2.762239,5,20387.392011
0.171528,5,20387.734383
1.454583,5,20388.124465
-7.327816,5,20388.459984
0.52377,5,20388.828239
1.659643,5,20389.146074
-2.230308,5,20389.499486
0.32781,5,20389.855387
0.595457,5,20390.218046
-8.385575,5,20390.562076
0.873773,5,20390.935456
0.399479,5,20391.307605
-0.409774,5,20391.626331
-3.370546,5,20391.97748
-1.763464,5,20392.344582
0.373961,5,20392.726385
-2.635993,5,20393.040577
-0.850796,5,20393.363637
-0.072606,5,20393.716187
1.344197,5,20394.116766
-5.085809,5,20394.507276
-2.018823,5,20394.857377
1.689793,5,20395.223344
1.037529,5,20395.595497
-4.286303,5,20395.943616
1.03663,5,20396.28299
-5.132317,5,20396.627023
-2.163577,5,20397.026501
2.753606,5,20397.341444
-2.754381,5,20397.719001
-0.147888,5,20398.184545
-6.336754,5,20398.539555
-6.453522,5,20399.093984
-6.086706,5,20399.476349
0.657162,5,20399.867182
-2.164314,5,20400.280396
1.502004,5,20400.670114
-1.092925,5,20401.086249
1.312512,5,20401.471209
2.613815,5,20401.829567
-3.440983,5,20402.280617
-0.188145,5,20402.671991
3.766783,5,20403.106734
-2.671438,5,20403.510801
-9.098907,5,20403.968856
-0.073125,5,20404.351864
-2.595643,5,20404.769901
-8.579627,5,20405.188803
-2.479652,5,20405.583141
-0.335758,5,20405.976872
0.48312,5,20406.388934
-0.868191,5,20406.844621
0.658847,5,20407.265016
-3.894801,5,20407.697565
0.240348,5,20408.123667
0.115765,5,20408.53182
1.50419,5,20408.907288
1.158544,5,20409.295672
2.074619,5,20409.719638
1.439355,5,20410.115698
-3.129199,5,20410.483508
2.874643,5,20410.866156
-4.890786,5,20411.276374
-1.931646,5,20411.730216
-6.605516,5,20412.139084
0.434918,5,20412.475344
0.853449,5,20412.909514
-2.179649,5,20413.356187
-2.469447,5,20413.743084
3.677807,5,20414.133146
1.095349,5,20414.603015
-2.181013,5,20415.024146
1.896546,5,20415.45995
2.038265,5,20415.884557
-1.45479,5,20416.280281
3.209154,5,20416.684083
1.303364,5,20417.061534
-1.370696,5,20417.458913
0.576318,5,20417.864733
-2.382318,5,20418.2586
0.182909,5,20418.608269
0.207852,5,20419.070536
-3.18256,5,20419.49932
-1.355407,5,20419.927571
-5.521014,5,20420.354676
0.965552,5,20420.736129
-2.097484,5,20421.125677
-3.90334,5,20421.569544
0.740122,5,20422.020041
1.673198,5,20422.447566
-3.004437,5,20422.848136
-1.375541,5,20423.28935
-2.9152,5,20423.733608
-0.846476,5,20424.113807
0.247429,5,20424.552659
0.186453,5,20424.924376
-1.32979,5,20425.301675
-6.272198,5,20425.732565
-0.031097,5,20426.178986
-1.522629,5,20426.589602
3.06473,5,20427.005022
0.099799,5,20427.411228
-0.041534,5,20427.810857
0.896428,5,20428.168592
-0.706479,5,20428.519565
0.680566,5,20428.940012
-0.360874,5,20429.338041
-0.373735,5,20429.661441
-5.253994,5,20429.981154
2.091066,5,20430.399532
0.149777,5,20430.75811
2.075716,5,20431.100382
2.50813,5,20431.437421
-0.552095,5,20431.838547
-0.366102,5,20432.201787
2.061629,5,20432.568534
-0.183045,5,20433.040992
-0.329971,5,20433.408985
0.902055,5,20433.775471
-4.550353,5,20434.122953
-1.772872,5,20434.470404
2.517878,5,20434.904319
0.380324,5,20435.29873
-1.05448,5,20435.688914
1.530091,5,20435.991391
-1.01105,5,20436.377686
2.078872,5,20436.726499
-2.427329,5,20437.111469
-2.757183,5,20437.47425
1.415361,5,20437.899292
-4.854869,5,20438.237084
-2.176626,5,20438.614872
1.471166,5,20438.980675
0.30997,5,20439.393032
2.994398,5,20439.735866
-4.699035,5,20440.118014
-4.750534,5,20440.451585
0.122506,5,20440.841012
-4.171833,5,20441.201483
1.653358,5,20441.591387
-1.043908,5,20441.950195
-0.799749,5,20442.29823
-6.619437,5,20442.654191
-0.908064,5,20443.023565
2.934672,5,20443.377915
1.661286,5,20443.74726
-1.163826,5,20444.153638
1.521863,5,20444.519523
-6.216867,5,20444.908528
4.052792,5,20445.307416
-3.306558,5,20445.645081
-1.044905,5,20446.063956
-4.568761,5,20446.431777
-0.588824,5,20446.768224
-2.990014,5,20447.147414
1.949095,5,20447.481185
0.73451,5,20447.876079
2.521182,5,20448.256805
-0.439325,5,20448.591594
-0.535768,5,20448.949401
-5.589466,5,20449.316112
-0.806784,5,20449.68739
-2.148778,5,20450.060063
0.422613,5,20450.385886
2.677994,5,20450.73961
1.476431,5,20451.133828
-2.337515,5,20451.531452
-2.327895,5,20451.938044
-2.017621,5,20452.277534
3.713236,5,20452.615266
1.707593,5,20452.990394
-0.059907,5,20453.323239
-4.112786,5,20453.689942
-2.485835,5,20454.081975
-0.974925,5,20454.486452
-4.077255,5,20454.879795
1.351427,5,20455.232995
-2.433861,5,20455.613665
-0.48073,5,20455.973982
-0.07408,5,20456.324511
-2.422261,5,20456.718523
0.328092,5,20457.067347
-2.029152,5,20457.425462
-2.597699,5,20457.775958
-1.406383,5,20458.171767
3.278285,5,20458.557455
-0.850707,5,20458.961115
1.64954,5,20459.338805
-0.655801,5,20459.647253
-3.531727,5,20460.031114
-3.774612,5,20460.43502
-1.255531,5,20460.81236
0.67965,5,20461.164974
1.501359,5,20461.529209
1.114952,5,20461.853116
-3.173506,5,20462.223176
2.392126,5,20462.545024
0.975492,5,20462.845136
-1.22028,5,20463.217804
0.010636,5,20463.604064
-1.814585,5,20463.912427
1.489515,5,20464.277165
3.095631,5,20464.63856
-4.367,5,20465.010098
1.107335,5,20465.348031
1.787621,5,20465.753541
-3.171827,5,20466.145667
1.982953,5,20466.567905
-0.359278,5,20466.962863
1.939861,5,20467.319538
-1.564727,5,20467.666587
-2.24103,5,20468.016588
-3.320851,5,20468.392005
-2.425846,5,20468.755261
-3.380444,5,20469.115746
-6.095491,5,20469.495761
3.263841,5,20469.919511
-4.053366,5,20470.30375
-0.237362,5,20470.66233
0.204846,5,20471.100111
1.342402,5,20471.4982
1.867534,5,20471.931335
-4.5011,5,20472.323104
3.240951,5,20472.696567
-1.947047,5,20472.998001
-0.245777,5,20473.323222
2.595114,5,20473.678628
0.444079,5,20474.031938
2.533017,5,20474.416012
2.088628,5,20474.789111
0.189743,5,20475.150043
-0.695056,5,20475.551772
-7.998201,5,20475.935226
1.454777,5,20476.268525
-0.082012,5,20476.641241
1.074035,5,20477.021934
-1.744993,5,20477.380086
-0.121416,5,20477.779898
1.69221,5,20478.154462
1.119791,5,20478.520319
-3.529871,5,20478.867198
1.950431,5,20479.221447
0.960492,5,20479.604942
1.29478,5,20479.951277
-1.792458,5,20480.319797
1.691647,5,20480.692731
1.510289,5,20481.046736
1.140324,5,20481.412963
0.304996,5,20481.743096
1.852984,5,20482.121458
1.180564,5,20482.475347
-0.036985,5,20482.856509
1.886852,5,20483.235879
0.699744,5,20483.628204
1.477472,5,20483.962779
-7.398151,5,20484.30175
-4.476195,5,20484.657607
-5.198762,5,20485.07494
-5.625993,5,20485.422113
2.528423,5,20485.830133
-0.020766,5,20486.215879
-2.629952,5,20486.596557
0.126167,5,20486.970254
-5.731078,5,20487.334335
-4.738054,5,20487.686279
3.924801,5,20488.104667
0.500626,5,20488.44527
0.702016,5,20488.81581
-0.254449,5,20489.182874
0.592949,5,20489.567854
0.200341,5,20489.952383
0.804093,5,20490.288287
2.245246,5,20490.6449
-0.649391,5,20491.03641
-2.555088,5,20491.410682
2.330412,5,20491.733837
-1.776422,5,20492.123964
-1.989607,5,20492.522967
-3.157688,5,20492.872751
-2.20016,5,20493.21988
-1.646003,5,20493.605657
-4.37207,5,20493.98863
-1.90954,5,20494.328784
-4.307337,5,20494.684778
-5.887518,5,20495.03198
-1.355545,5,20495.355894
3.070344,5,20495.720441
2.859443,5,20496.066884
-7.200562,5,20496.40271
1.122474,5,20496.717666
-1.398525,5,20497.068297
3.2948,5,20497.440566
1.678721,5,20497.842993
-1.837622,5,20498.230553
0.859369,5,20498.63474
2.134404,5,20499.005501
3.078585,5,20499.404396
-4.45422,5,20499.801753
1.613988,5,20500.197528
1.548436,5,20500.608406
2.103875,5,20501.005182
-2.228257,5,20501.406344
-2.594958,5,20501.816782
-0.856806,5,20502.169009
-0.897301,5,20502.541594
-0.773955,5,20502.875699
0.445451,5,20503.254854
-2.66666,5,20503.64887
-1.974978,5,20504.043868
0.501057,5,20504.456163
0.039821,5,20504.806923
-0.023803,5,20505.216061
3.567478,5,20505.559346
-2.230148,5,20505.856152
0.808482,5,20506.217539
-3.756627,5,20506.574696
-2.338098,5,20506.974543
1.669126,5,20507.344591
0.706373,5,20507.67814
2.366029,5,20508.039515
-2.023963,5,20508.390903
-6.19019,5,20508.748383
0.305463,5,20509.097216
-0.428472,5,20509.446369
0.503621,5,20509.824625
-0.1633,5,20510.14335
-1.400848,5,20510.586176
-0.450594,5,20510.951028
2.266182,5,20511.301783
-1.640023,5,20511.635782
1.274192,5,20511.987728
-5.510901,5,20512.356426
2.912511,5,20512.72204
-0.991742,5,20513.089477
-2.050817,5,20542.265178
-4.323891,5,20542.664429
1.13368,5,20543.138093
-3.235556,5,20543.535661
1.455997,5,20543.887343
2.210752,5,20544.285955
2.632296,5,20544.690621
-2.210939,5,20545.085024
2.528416,5,20545.431559
-2.978729,5,20545.789363
1.126827,5,20546.19996
3.840578,5,20546.535807
3.8837,5,20546.990387
-2.191426,5,20547.33218
2.068296,5,20547.705147
-0.969847,5,20548.077805
2.061346,5,20548.436678
-0.702911,5,20548.774501
-0.425247,5,20549.144173
1.990766,5,20549.454301
-0.7754,5,20549.804217
-3.019562,5,20550.212671
3.773589,5,20550.562485
0.671121,5,20550.965357
-0.347448,5,20551.3673
-1.607119,5,20551.727337
-0.286679,5,20552.065587
0.460826,5,20552.457025
-1.374224,5,20552.870449
0.328609,5,20553.285974
0.888931,5,20553.671721
1.478611,5,20554.074899
-1.623376,5,20554.51348
0.597452,5,20554.885887
-2.10196,5,20555.2596
0.343196,5,20555.637658
2.486289,5,20556.036192
2.07079,5,20556.414489
1.881962,5,20556.787209
-5.585701,5,20557.160096
-3.554516,5,20557.576597
2.539867,5,20557.945281
2.744992,5,20558.362146
-1.060728,5,20558.757482
0.080121,5,20559.142124
-1.982265,5,20559.536398
-2.774417,5,20559.911494
-1.986288,5,20560.271094
-2.595863,5,20560.633361
0.283501,5,20560.985012
-4.157748,5,20561.375447
0.128419,5,20561.779391
-3.000731,5,20562.163731
-2.143208,5,20562.486988
0.672946,5,20562.861748
1.769018,5,20563.246406
0.341603,5,20563.607259
-2.18898,5,20563.960644
1.365197,5,20564.361936
1.699718,5,20564.743321
-3.154142,5,20565.124469
-4.269558,5,20565.459725
1.680624,5,20565.806913
-2.480393,5,20566.179548
3.090944,5,20566.541129
-2.894273,5,20566.940554
0.931125,5,20567.355011
-2.584177,5,20567.74131
-1.211737,5,20568.125963
1.711553,5,20568.692531
2.255022,5,20569.106872
0.852575,5,20569.536948
1.500388,5,20569.996838
-0.424234,5,20570.418112
4.958222,5,20570.801922
-7.392031,5,20571.208327
-2.608807,5,20571.668917
2.480078,5,20572.129597
-0.986128,5,20572.539275
-0.06548,5,20572.924591
2.016921,5,20573.335654
-3.013869,5,20573.751968
0.965482,5,20574.172688
-1.170581,5,20574.598459
0.009676,5,20575.043205
-3.771344,5,20575.446007
0.152,5,20575.85629
2.052531,5,20576.296717
1.026755,5,20576.743223
-4.525246,5,20577.147497
2.164114,5,20577.588598
-6.684211,5,20577.98548
0.032184,5,20578.360306
-3.105755,5,20578.724925
-1.089613,5,20579.112597
-3.91097,5,20579.572792
-6.865983,5,20579.966315
-0.646831,5,20580.425525
-0.705174,5,20580.86475
-4.384649,5,20581.274464
-0.450433,5,20581.69124
1.458776,5,20582.083442
-3.556386,5,20582.47264
-4.456322,5,20582.895043
-7.217388,5,20583.316845
-2.154543,5,20583.717989
2.463964,5,20584.085996
0.956594,5,20584.512372
-2.376756,5,20584.894438
-0.578003,5,20585.353645
1.476144,5,20585.800524
0.544549,5,20586.229719
0.662858,5,20586.678793
1.187128,5,20587.109025
-3.762311,5,20587.506788
-1.86048,5,20587.881237
0.920257,5,20588.285396
-3.576277,5,20588.718975
-3.343199,5,20589.127154
-0.591769,5,20589.567429
-1.981879,5,20590.058303
-3.191305,5,20590.465195
-0.797223,5,20590.838081
-0.065422,5,20591.246563
0.660074,5,20591.689599
2.719014,5,20592.099578
1.333086,5,20592.536199
2.440488,5,20592.961555
-3.656787,5,20593.374383
1.875596,5,20593.79627
0.876652,5,20594.203665
-0.233649,5,20594.626139
-0.074375,5,20595.03689
1.684929,5,20595.43626
1.087591,5,20595.848229
0.067136,5,20596.260857
0.470143,5,20596.670439
0.192284,5,20597.058114
-0.901518,5,20597.458817
2.767377,5,20597.863669
0.351107,5,20598.288126
0.488512,5,20598.696469
0.921608,5,20599.085283
0.153833,5,20599.444902
-2.914356,5,20599.798341
3.022134,5,20600.195366
0.774714,5,20600.585681
1.050463,5,20600.937593
-2.287631,5,20601.284224
-6.664958,5,20601.653642
-2.191981,5,20602.014735
-7.429283,5,20602.479814
-0.028647,5,20602.823442
2.698221,5,20603.174279
-0.752265,5,20603.489724
2.601218,5,20603.853938
1.427983,5,20604.182068
-1.580058,5,20604.538402
3.223908,5,20604.957846
1.279712,5,20605.332564
0.246755,5,20605.627669
3.340705,5,20605.986306
2.037695,5,20606.36399
-2.487056,5,20606.678385
0.599084,5,20607.03646
2.188515,5,20607.383199
0.973675,5,20607.749759
0.54581,5,20608.100996
-0.276496,5,20608.470161
-1.461084,5,20608.86734
2.797198,5,20609.277308
-0.402081,5,20609.641343
-0.295582,5,20610.010785
-4.824963,5,20610.374357
0.489076,5,20610.727761
2.460273,5,20611.020962
3.071611,5,20611.3882
-1.143588,5,20611.72121
-3.543193,5,20612.075826
1.465904,5,20612.456874
-1.731456,5,20612.805536
0.713771,5,20613.180053
-5.99161,5,20613.527375
2.634851,5,20613.848149
-0.882535,5,20614.220797
-0.114942,5,20614.605386
1.533411,5,20614.926613
1.319473,5,20615.27496
1.486268,5,20615.640888
-2.203174,5,20616.012325
0.343463,5,20616.394759
1.867892,5,20616.788489
0.45554,5,20617.130018
1.113567,5,20617.512638
1.891048,5,20617.866994
-2.163361,5,20618.231286
1.103003,5,20618.603235
2.271515,5,20618.992694
0.538707,5,20619.332339
-1.774333,5,20619.679644
-0.198406,5,20620.032517
2.502791,5,20620.413492
2.747759,5,20620.813971
-6.994376,5,20621.19675
0.731464,5,20621.571739
0.482617,5,20621.940079
2.128815,5,20622.313286
-2.050547,5,20622.677816
0.959071,5,20623.019715
1.940163,5,20623.427762
1.287838,5,20623.760154
-5.527495,5,20624.132977
-2.243432,5,20624.519978
-0.093073,5,20624.886343
-2.961989,5,20625.230767
-0.629381,5,20625.622636
-8.443701,5,20626.022374
2.622384,5,20626.389432
3.096537,5,20626.754999
-5.961107,5,20627.101714
-3.097846,5,20627.462474
-1.270962,5,20627.85477
1.934449,5,20628.232113
0.988784,5,20628.606778
2.706668,5,20628.943173
-5.502583,5,20629.331184
0.729022,5,20629.751065
-1.79275,5,20630.134152
-1.121497,5,20630.498631
0.129596,5,20630.914322
1.081801,5,20631.22512
1.100999,5,20631.606322
-2.138919,5,20631.983768
-5.694173,5,20632.338022
0.349814,5,20633.025702
-1.809679,5,20633.439144
-0.847156,5,20633.798603
-1.220469,5,20634.182112
-2.213669,5,20634.637536
-1.757818,5,20635.033612
2.675292,5,20635.413999
2.158979,5,20635.788542
0.918613,5,20636.170906
0.349011,5,20636.526439
-0.420017,5,20636.933356
-5.089683,5,20637.298282
2.279275,5,20637.67089
0.718958,5,20638.029901
-6.25855,5,20638.390711
-0.992139,5,20638.742315
0.720983,5,20639.148338
-0.284345,5,20639.515569
0.535155,5,20639.887468
-6.634048,5,20640.252243
-1.587674,5,20640.605644
-0.600409,5,20640.982975
0.192576,5,20641.415362
-0.107494,5,20641.83182
-4.110408,5,20642.210756
-2.023747,5,20642.588422
-2.522499,5,20642.943462
0.690311,5,20643.254198
2.28758,5,20643.610047
-5.304022,5,20644.030002
0.939877,5,20644.435306
2.491369,5,20644.789124
-5.59194,5,20645.133704
-1.119113,5,20645.51107
-3.731568,5,20645.888147
0.482639,5,20646.281485
0.729324,5,20646.664825
-5.420815,5,20647.071958
-3.165716,5,20647.429161
2.152167,5,20647.753917
2.521531,5,20648.14964
-0.923198,5,20648.516716
-3.216448,5,20648.857401
1.579744,5,20649.19395
0.716613,5,20649.528814
1.80079,5,20649.901456
2.062937,5,20650.287981
-0.533584,5,20650.636233
1.842654,5,20651.002937
-0.060008,5,20651.373566
1.164325,5,20651.713664
-5.688818,5,20652.066067
-4.348789,5,20652.460518
0.555477,5,20652.837663
3.548593,5,20653.22034
1.635697,5,20653.589702
-0.442124,5,20653.964823
0.263117,5,20654.341567
-7.821144,5,20654.743721
2.398457,5,20655.096645
-5.604147,5,20655.529828
2.313917,5,20655.889706
1.278671,5,20656.259712
0.627949,5,20656.636745
1.101796,5,20657.014141
-4.121617,5,20657.384303
-3.413701,5,20657.76272
1.469254,5,20658.082315
-1.16746,5,20658.492693
0.158628,5,20658.850416
-0.96558,5,20659.188381
-3.295411,5,20659.561743
-6.017348,5,20659.895949
0.949546,5,20660.291388
-0.07041,5,20660.657418
0.570691,5,20661.030631
-1.616141,5,20661.417159
-1.315437,5,20661.798939
-7.548913,5,20662.190016
-4.286105,5,20662.546658
0.878603,5,20662.974303
-0.221953,5,20663.341186
-1.651353,5,20663.700714
-2.869462,5,20664.057953
1.092058,5,20664.42192
-1.728922,5,20664.813703
3.717605,5,20665.131349
-1.624774,5,20665.523999
-2.889352,5,20665.886773
-3.381866,5,20666.238131
-1.59167,5,20666.603385
2.102724,5,20667.019371
-0.814757,5,20667.423326
0.517469,5,20667.875087
-0.234167,5,20668.245543
-1.651303,5,20668.594672
-4.651343,5,20668.926235
1.580859,5,20669.318475
-0.432496,5,20669.676728
-2.046557,5,20670.037724
-1.088712,5,20670.391179
-2.996178,5,20670.761789
1.706734,5,20671.163311
0.672914,5,20671.550765
0.505593,5,20671.953537
-2.065698,5,20672.295985
0.737373,5,20672.688691
3.311632,5,20673.052925
0.358469,5,20673.458007
3.54194,5,20673.801845
1.711366,5,20674.216946
0.369357,5,20674.602231
-3.765302,5,20674.988418
-0.203267,5,20675.37373
3.259846,5,20675.758688
-3.157412,5,20676.125288
-2.395996,5,20676.476637
-1.01077,5,20676.885482
0.006155,5,20677.251848
2.09313,5,20677.619409
0.079421,5,20677.996559
-6.069084,5,20678.347725
-8.246566,5,20678.7222
-6.817164,5,20679.106185
-3.689021,5,20679.488519
2.052342,5,20679.850486
-0.652427,5,20680.227207
-1.998944,5,20680.637493
1.68815,5,20681.00841
1.69445,5,20681.416699
-0.783945,5,20681.784386
-0.30682,5,20682.149033
2.271694,5,20682.536827
0.076651,5,20682.944247
-2.356514,5,20683.342668
-1.196662,5,20683.703007
1.137526,5,20684.045873
1.742171,5,20684.426061
-0.244768,5,20684.7923
0.422817,5,20685.19522
-4.499522,5,20685.497619
0.371335,5,20685.886433
-2.750762,5,20686.242127
-2.023764,5,20686.599066
-0.193295,5,20686.993141
0.562815,5,20687.353973
-6.864768,5,20687.75042
-0.636908,5,20688.076441
-1.52043,5,20688.425992
-6.786058,5,20688.757019
-3.387178,5,20689.155504
2.098498,5,20689.50053
-2.578131,5,20689.897298
1.121816,5,20690.246341
-2.031432,5,20690.598986
1.697301,5,20690.936012
-0.474764,5,20691.295603
0.11729,5,20691.656345
4.097597,5,20692.034692
2.846213,5,20692.365144
-5.856539,5,20692.671141
3.027001,5,20693.067921
-2.319268,5,20693.396463
2.545462,5,20693.769318
-2.790536,5,20694.150173
-1.665841,5,20694.514585
0.113099,5,20694.885655
-0.234655,5,20695.295898
-0.887517,5,20695.666389
0.928579,5,20696.039694
-0.762427,5,20696.37415
-2.945209,5,20696.736012
-6.855923,5,20697.090735
-4.549398,5,20697.463777
0.359801,5,20697.834989
0.532654,5,20698.176262
-1.604211,5,20727.924957
2.140818,5,20728.320486
2.207231,5,20728.715989
1.949926,5,20729.110058
2.959882,5,20729.584975
1.089041,5,20729.965661
2.558623,5,20730.364796
-0.031111,5,20730.718328
0.89282,5,20731.113635
-3.079141,5,20731.500147
-1.837738,5,20731.854837
-0.187059,5,20732.180769
2.339387,5,20732.585476
-5.491071,5,20732.916565
1.870774,5,20733.33225
-5.080792,5,20733.801893
0.305916,5,20734.178964
2.135132,5,20734.565549
1.441632,5,20734.953328
-0.855593,5,20735.313336
0.472281,5,20735.700333
-7.040541,5,20736.051531
-10.906284,5,20736.439709
0.827876,5,20736.816101
-0.412999,5,20737.224506
-5.270304,5,20737.555713
-3.700664,5,20737.9377
-0.221401,5,20738.313738
-6.458839,5,20738.710385
0.847619,5,20739.091807
-3.385847,5,20739.537004
0.598219,5,20739.947909
-3.081102,5,20740.280255
2.923098,5,20740.659959
1.547926,5,20741.116624
-0.689328,5,20741.579545
4.029077,5,20742.038834
2.002255,5,20742.458439
2.170105,5,20742.947308
-1.819401,5,20743.335536
-1.413994,5,20743.805482
1.185647,5,20744.221093
-3.161168,5,20744.636489
1.5701,5,20745.061739
-1.567578,5,20745.526832
2.464978,5,20745.921519
1.62323,5,20746.311409
-1.406681,5,20746.73445
-0.468174,5,20747.090109
0.015582,5,20747.54754
-0.537187,5,20747.966178
2.487529,5,20748.408726
2.454782,5,20748.826094
-1.61729,5,20749.220212
-0.432762,5,20749.592523
-0.673484,5,20750.010995
3.31184,5,20750.41884
0.865716,5,20750.814643
3.244079,5,20751.27298
-0.018073,5,20751.6622
1.473573,5,20752.092604
-1.049322,5,20752.566036
-3.768122,5,20752.973824
-4.660167,5,20753.379196
1.174742,5,20753.82231
-2.554691,5,20754.242643
-1.464991,5,20754.636525
-10.656262,5,20755.075983
3.824135,5,20755.495514
2.299701,5,20755.929513
1.660137,5,20756.385602
0.466578,5,20756.785289
-5.837188,5,20757.181201
-6.237402,5,20757.586095
2.468021,5,20757.993388
0.502941,5,20758.409841
0.357868,5,20758.825865
-2.708338,5,20759.229412
-2.067282,5,20759.622798
0.158038,5,20760.03739
-5.550879,5,20760.440542
0.990693,5,20760.850696
1.103618,5,20761.284134
-3.9578,5,20761.685203
-6.153717,5,20762.034139
1.059344,5,20762.391559
2.784443,5,20762.870272
2.239423,5,20763.251053
-1.14069,5,20763.715639
0.128252,5,20764.107017
-0.843946,5,20764.565569
0.556314,5,20764.978502
3.21998,5,20765.375267
1.261155,5,20765.807048
-0.768455,5,20766.219345
-0.611951,5,20766.622381
1.310038,5,20766.966253
-2.145677,5,20767.365619
2.733507,5,20767.785165
2.070922,5,20768.222755
0.401306,5,20768.651537
-3.006148,5,20768.996882
0.889071,5,20769.366035
-2.733489,5,20769.740395
-3.918675,5,20770.084217
-0.574796,5,20770.454595
0.024766,5,20770.85259
-5.754983,5,20771.247397
1.697532,5,20771.617784
1.453933,5,20771.98045
1.232431,5,20772.391663
2.845076,5,20772.808282
-3.24267,5,20773.170569
3.005631,5,20773.601219
-0.946604,5,20773.933509
-0.94585,5,20774.278766
3.248081,5,20774.65603
-7.82429,5,20775.011411
-1.243601,5,20775.379899
-4.018819,5,20775.743505
-0.910039,5,20776.079254
1.145273,5,20776.457411
-0.10269,5,20776.850642
-1.00469,5,20777.244966
-2.716353,5,20777.619362
0.715171,5,20777.989263
2.089182,5,20778.38846
1.309453,5,20778.805459
-0.880372,5,20779.20611
3.10418,5,20779.587405
3.253896,5,20779.917591
1.361723,5,20780.281337
-2.874598,5,20780.616417
-8.8198,5,20780.967666
-2.55933,5,20781.313825
1.877598,5,20781.716854
-1.264696,5,20782.100524
-2.764879,5,20782.48537
-0.389769,5,20782.807954
0.178272,5,20783.218565
-0.654583,5,20783.576592
-9.002424,5,20783.938449
-1.440513,5,20784.325483
-0.875853,5,20784.693545
-5.695223,5,20785.116276
-0.009911,5,20785.461729
-1.131977,5,20785.862236
0.094425,5,20786.239952
-0.880375,5,20786.601129
-1.204955,5,20786.967253
-0.031413,5,20787.299602
-1.427353,5,20787.71282
-4.450981,5,20788.107741
-0.094019,5,20788.485681
2.721787,5,20788.833791
0.985808,5,20789.168653
3.44856,5,20789.559693
-2.455076,5,20789.901043
0.105485,5,20790.247155
-1.612757,5,20790.65566
-3.950176,5,20791.03793
0.468637,5,20791.403725
1.689695,5,20791.767935
-2.877292,5,20792.126428
-0.380724,5,20792.484548
-11.464198,5,20792.836537
1.915179,5,20793.205453
-1.770437,5,20793.591242
0.309478,5,20793.956933
-0.162293,5,20794.323424
2.066387,5,20794.742223
-0.187894,5,20795.095633
-0.090261,5,20795.470464
-6.138662,5,20795.842953
-1.844196,5,20796.221323
1.320309,5,20796.601271
-4.030722,5,20796.985779
-0.241531,5,20797.347274
-1.551814,5,20797.67143
1.215196,5,20798.032358
1.265106,5,20798.40288
-0.131683,5,20798.774049
-3.106037,5,20799.143521
-4.696299,5,20799.540194
-5.793739,5,20799.940225
-6.317799,5,20800.282772
-1.596618,5,20800.684073
-0.58125,5,20801.097899
0.432622,5,20801.496741
-5.211214,5,20801.79098
2.85088,5,20802.203994
-3.794288,5,20802.570201
0.380378,5,20802.915803
0.643251,5,20803.30654
-0.077578,5,20803.64991
2.335423,5,20804.036363
-0.442988,5,20804.467147
-1.079295,5,20804.869356
-2.398675,5,20805.287026
1.365193,5,20805.663813
-1.426618,5,20806.052561
-3.517078,5,20806.449965
-11.278213,5,20806.894616
1.097977,5,20807.312753
1.122889,5,20807.65684
-4.772805,5,20808.049587
0.865062,5,20808.406425
1.914074,5,20808.760835
-1.777824,5,20809.145078
0.555961,5,20809.51707
-0.879551,5,20809.889531
1.364816,5,20810.248135
-0.826411,5,20810.595963
-3.510194,5,20810.991876
-1.21433,5,20811.393924
1.727562,5,20811.749129
-0.985517,5,20812.130739
-6.230089,5,20812.509212
-3.571031,5,20812.899556
-0.24482,5,20813.261639
-3.805042,5,20813.634338
-5.432214,5,20814.003655
2.245027,5,20814.396249
1.637932,5,20814.764582
-0.858925,5,20815.141322
0.574184,5,20815.520294
2.395181,5,20815.874131
-5.400544,5,20816.278602
-6.678496,5,20816.644862
-0.933939,5,20817.075633
-5.888551,5,20817.468431
0.175776,5,20817.855382
-2.216887,5,20818.181108
-1.657775,5,20818.534356
-5.070542,5,20818.955198
-1.950626,5,20819.389461
0.657679,5,20819.793594
-1.993693,5,20820.132214
-0.057146,5,20820.48728
-0.781847,5,20820.878279
0.535098,5,20821.260557
-4.431448,5,20821.669096
