unc1,unc2,unc3,threshold,optimal_numg0
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.4,314.1906602856942
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.45,267.73561971364717
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.5,206.43797415630826
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.55,157.59051632336687
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.6,120.30136866321547
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.65,90.01713130052181
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.7,66.68633104092515
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.75,47.942386080819254
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.8,32.785947706231894
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.85,21.11534442254061
0.42590513524167617,0.5736118694300829,0.4430743253963112,0.9,12.06127612044472
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.3,252.1439110235128
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.35,252.1439110235128
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.4,252.1439110235128
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.45,214.86286770433543
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.5,164.0219072999017
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.55,125.21096065476522
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.6,94.63240831492406
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.65,70.80998345427655
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.7,51.93536683483144
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.75,36.966052814822504
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.8,25.028120181337815
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.85,15.958634009794029
0.6207299875974152,0.8626933735199677,0.5183260565104412,0.9,8.846306258720883
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.3,1274.105955173454
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.35,1274.105955173454
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.4,1274.105955173454
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.45,1096.6331584284585
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.5,845.5607358510367
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.55,651.9709462711725
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.6,497.70125128680706
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.65,372.4117138761822
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.7,275.8893832347824
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.75,196.3698753517984
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.8,132.95357405128274
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.85,84.77494167382804
0.7668708567709164,0.13413909054287243,0.08694684883050086,0.9,46.993063231579285
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.3,632.7022928122535
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.35,632.7022928122535
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.4,632.7022928122535
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.45,544.571910125929
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.5,424.1130300447642
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.55,330.2995599096486
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.6,254.67799945855464
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.65,192.4814912972456
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.7,144.02688737091955
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.75,104.58498557711422
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.8,72.96646849963281
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.85,47.46535136885352
0.35149138733595564,0.1932909538733718,0.11698905483599475,0.9,27.38512547190322
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.3,671.8264175910939
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.35,671.8264175910939
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.4,671.8264175910939
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.45,578.2463563937266
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.5,441.42141114597064
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.55,336.97205363007134
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.6,254.67799945855464
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.65,188.670102405666
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.7,137.00261318646898
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.75,96.54410977284468
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.8,65.3658532140099
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.85,40.85380652699027
0.8997657432883144,0.42291805237639424,0.7075338870477195,0.9,22.197951281441636
0.8812782509403484,0.9318977128510509,0.8367505346120852,0.3,323.75919041724285
